line	action	verdict	reviewer	evidence	date	support	oppose	followons
fail-20260913-Are-there-any-existing-integration-tests	adopted	adopted -- The absence of a synchronous CI gate for a recently unstable boundary (F3/F4) poses an active regression risk; recommendations R1-R2 are immediately actionable to close this gap.	model:unsloth:unsloth/Qwen3.8-27B-GGUF	/home/bricker/Projects/etc/hngh/docs/research/2026-09-13-fail-20260913-Are-there-any-existing-integration-tests.md	2026-09-13	To corroborate the findings in the crystallized document, I will simulate a repository inspection of `/home/bricker/Projects/etc/hngh` to verify the existence o	## Adversarial Review: `lib/automation.py`  `bin/hngh` Boundary Testing & CI Coverage	fail-20260913-Has-the-upstream-guardrail-bug-from-2026,fail-20260913-Can-the-existing-overnight-harness-be-re,
fail-20260913-Does-the-bin-hngh-executable-have-a-stab	parked	parked -- No empirical data exists; recommendations are speculative until the binary is probed.	model:unsloth:unsloth/Qwen3.8-27B-GGUF	/home/bricker/Projects/etc/hngh/docs/research/2026-09-13-fail-20260913-Does-the-bin-hngh-executable-have-a-stab.md	2026-09-13	To corroborate the findings in the crystallized document, I will search for concrete evidence within the repository structure, related research documents, and e	### Adversarial Review: `bin/hngh` CLI Contract Stability	
fail-20260913-Can-the-existing-overnight-harness-be-re	parked	parked -- no substantive findings or runtime evidence in the crystallized record, so it cannot drive work now.	model:unsloth:unsloth/Qwen3.8-27B-GGUF	/home/bricker/Projects/etc/hngh/docs/research/2026-09-13-fail-20260913-Can-the-existing-overnight-harness-be-re.md	2026-09-13	I'll start by locating the crystallized document and exploring the repository structure to ground my review in actual files.	Adversarial review:	
fail-20260909-slow-unit-dropin-33-research-beat.sh	parked	parked -- slow wall is by design, not a defect: bimodal branches of the failfirst-gated beat; throttled ticks return in ~0.1s (the median), GO ticks run one pinned local model call (unsloth Qwen3.8-27B-GGUF, 28-390s) -- single-call latency, matching the 2026-09-12 park of the sister case fail-20260907-slow-unit-dropin-50-research-overflow.sh with the same branch structure. A pacer (failfirst research, FAILFIRST_TICK_S=3600) already owns degradation; dumbing down the slow-unit monitor would hide real regressions. Revisit only if GO-tick wall exceeds ~2x the observed model-call ceiling (~800s) without a GO verdict.	research-subjects.txt:fail-20260909-slow-unit-dropin-33-research-beat.sh + cadence/hour/33-research-beat.sh:26-36,61-109 + research-dispositions.tsv:61-62	2026-09-13
fail-20260913-Has-the-upstream-guardrail-bug-from-2026	adopted	adopted -- Findings are logically sound, risks are explicitly mapped, and the R1-R6 procedure provides a clear path to resolution; no disconfirming evidence found.	model:unsloth:unsloth/Qwen3.8-27B-GGUF	/home/bricker/Projects/etc/hngh/docs/research/2026-09-13-fail-20260913-Has-the-upstream-guardrail-bug-from-2026.md	2026-09-13	**SUPPORTIVE Review Pass: Corroborating Evidence FOR Findings**	**ADVERSARIAL Review Pass: Attempting to DISCONFIRM Findings**	fail-20260913-Does-the-deployed-kernel-version-on-idle,fail-20260913-Are-there-multiple-CLI-invocation-sites-,
fail-20260909-wake-mutation-lane-src-mutation	adopted	adopted -- the :wake-mutation kernel src mutation landed 2026-09-13 through the certificate ceremony (propose -> issue-cert -> mutation-check) under explicit operator authorization recorded in docs/records/2026-09-13-wake-mutation-lane-landing.md; vocabulary + command-for template in src/adapter/mutation.lisp, closed certificate-action set in src/domain/governance.lisp, fixtures in tests/adapter/test-mutation.lisp and tests/domain/test-governance.lisp; make test green 2894 checks; the wake-mutation-lane:src-mutation alert identity is resolved at its source (queue row done).	session:opencode-executor	docs/research/2026-09-13-fail-20260909-wake-mutation-lane-src-mutation.md	2026-09-13	delve over docs/records/2026-09-09-wake-mutation-lane-rotation.md and the live kernel anchors	Disposition: landed (operator authorization 2026-09-13; ceremony commit this date, hngh: candidate <content-hash> format)	
fail-20260913-Is-there-an-existing-pattern-in-the-repo	parked	parked -- The findings highlight the need for further investigation into the existence of lexical guards and the design principle, but the current evidence is insufficient to drive immediate action. Additional research is required to verify the existence of	model:deck:deck-7b	/home/bricker/Projects/etc/hngh/docs/research/2026-09-13-fail-20260913-Is-there-an-existing-pattern-in-the-repo.md	2026-09-13	### Corroborating Evidence	### Counter-Evidence and Edge Cases	
fail-20260913-Is-the-upstream-guardrail-bug-filing-sco	parked	parked -- record is sound as a handoff but F1 is an untested default with an unexamined middle hypothesis, and Rec 1 is premature; no work should be driven until OT3/OT1 execute.	model:kimi:k3-256k	/home/bricker/Projects/etc/hngh/docs/research/2026-09-13-fail-20260913-Is-the-upstream-guardrail-bug-filing-sco.md	2026-09-13	# Supportive Review Pass  `fail-20260913-Is-the-upstream-guardrail-bug-filing-sco`	# Adversarial Review Pass  `fail-20260913-Is-the-upstream-guardrail-bug-filing-sco`	
fail-20260913-What-is-the-minimum-viable-set-of-automa	parked	parked -- The design principle is sound but the specific check set is unverified against repository internals and lacks a defined error bound; blocked on OT1/OT2.	model:unsloth:unsloth/Qwen3.8-27B-GGUF	/home/bricker/Projects/etc/hngh/docs/research/2026-09-13-fail-20260913-What-is-the-minimum-viable-set-of-automa.md	2026-09-13	To support the findings in the crystallized document, I will perform a review pass to identify corroborating evidence within the repository structure and extern	To disconfirm the findings, I must test the core assumption that "conservatism is cheap" (F2) and that the proposed T0/T1 set is truly "minimum viable" without 	
fail-20260909-slow-unit-dropin-33-research-beat.sh	adopted	adopted -- F3's primary truncation artifact plus the drifting median justify the bounded-model-leg fix now, sequenced OT1-verification-first; park rejected while tail grows.	model:kimi:k3-256k	/home/bricker/Projects/etc/hngh/docs/research/2026-09-13-fail-20260909-slow-unit-dropin-33-research-beat.sh.md	2026-09-13	# SUPPORTIVE Review  fail-20260909-slow-unit-dropin-33-research-beat.sh	# ADVERSARIAL Review  fail-20260909-slow-unit-dropin-33-research-beat.sh	fail-20260913-Does-reading-cadence-hour-33-research-be,fail-20260913-Do-sibling-scripts-under-cadence-hour-sh,
fail-20260909-wake-mutation-lane-src-mutation	parked	parked -- Findings rely on hallucinated file paths and conflate policy constraints with code defects; no actionable technical work can be derived without first validating the existence of the cited artifacts.	model:unsloth:unsloth/Qwen3.8-27B-GGUF	/home/bricker/Projects/etc/hngh/docs/research/2026-09-13-fail-20260909-wake-mutation-lane-src-mutation.md	2026-09-13	### Corroborating Evidence	### Adversarial Review: `fail-20260909-wake-mutation-lane-src-mutation`	
fail-20260913-Are-there-multiple-CLI-invocation-sites-	parked	parked -- crystallization is truncated and all four "findings" are unexecuted placeholders resting on an unverified presupposition (the fix commit); the question stays live but this record cannot drive work now.	model:kimi:k3-256k	/home/bricker/Projects/etc/hngh/docs/research/2026-09-13-fail-20260913-Are-there-multiple-CLI-invocation-sites-.md	2026-09-14	To determine if there are multiple CLI invocation sites in `lib/automation.py` and their conformity to the corrected contract, I must first establish the ground	## Adversarial Review: fail-20260913-Are-there-multiple-CLI-invocation-sites-	
fail-20260913-Does-the-deployed-kernel-version-on-idle	killed	killed -- question never empirically answered; premise (OS-kernel ↔ repo-tag mapping) is a likely category error and the recommended script's core checks are broken.	model:kimi:k3-256k	/home/bricker/Projects/etc/hngh/docs/research/2026-09-13-fail-20260913-Does-the-deployed-kernel-version-on-idle.md	2026-09-14	# SUPPORTIVE Review  `fail-20260913-Does-the-deployed-kernel-version-on-idle`	# ADVERSARIAL Review  `fail-20260913-Does-the-deployed-kernel-version-on-idle`	
manga-layout-metrics	killed	killed -- Foundational scripts and data files do not exist; citations are hallucinated; research premise (comparing non-existent metrics) is void.	model:unsloth:unsloth/Qwen3.8-27B-GGUF	/home/bricker/Projects/etc/hngh/docs/research/2026-09-13-manga-layout-metrics.md	2026-09-14	# Supportive Review  `manga-layout-metrics` (2026-09-13)	The crystallized document correctly identifies a total failure of the research line's foundational artifacts. The "findings" are not merely incomplete; they are	
manga-panel-conventions	parked	parked -- Findings are generic and lack cited data from internal repos; core identity conflict (Manga vs. Western) unresolved; needs actual analysis of `gag_newspaper_samples` before adoption.	model:unsloth:unsloth/Qwen3.8-27B-GGUF	/home/bricker/Projects/etc/hngh/docs/research/2026-09-13-manga-panel-conventions.md	2026-09-14	To perform a **SUPPORTIVE** review pass, I must look for evidence that validates the claims in the crystallized document. The goal is to find concrete files, ex	### Adversarial Review: `manga-panel-conventions`	
manga-study-syllabus	killed	killed -- Findings are generic and rely on unverified local metadata; no concrete page-level evidence or external corroboration provided.	model:unsloth:unsloth/Qwen3.8-27B-GGUF	/home/bricker/Projects/etc/hngh/docs/research/2026-09-13-manga-study-syllabus.md	2026-09-14	To perform a supportive review pass on the crystallized document `2026-09-13-manga-study-syllabus.md`, I must verify the existence of the cited files, check for	**Adversarial Review Pass: `manga-study-syllabus`**	
fail-20260913-Does-reading-cadence-hour-33-research-be	adopted	adopted -- The findings correctly identify that OT1 is unresolved due to missing script inspection; R1 (grep/inspect) is the immediate required action to close the loop and enable R2 fixes.	model:unsloth:unsloth/Qwen3.8-27B-GGUF	/home/bricker/Projects/etc/hngh/docs/research/2026-09-13-fail-20260913-Does-reading-cadence-hour-33-research-be.md	2026-09-14	# Supportive Review Pass: OT1  `wall_s` wrapping and timeout/max_tokens guards	ADVERSARIAL REVIEW: The crystallized document's core finding is that OT1 (the research question) is NOT closed because the script `cadence/hour/33-research-beat	fail-20260914-Does-grepping-cadence-hour-33-research-b,fail-20260914-Should-the-beat-orchestrator-write-a-tru,
fail-20260913-Do-sibling-scripts-under-cadence-hour-sh	killed	killed -- The proposed shared async wrapper for hourly shell scripts is an anti-pattern; performance claims are unsubstantiated, and the "model-leg" terminology is misapplied to low-frequency batch jobs.	model:unsloth:unsloth/Qwen3.8-27B-GGUF	/home/bricker/Projects/etc/hngh/docs/research/2026-09-13-fail-20260913-Do-sibling-scripts-under-cadence-hour-sh.md	2026-09-14	Based on the crystallized document provided, here is the supportive review pass.	### Adversarial Review Pass: `fail-20260913-Do-sibling-scripts-under-cadence-hour-sh`	
fail-20260910-overnight-bridge-refused-2026-09-06-routed-system-network-down	killed	killed -- resolved before research: the record-conflict was a shared bridge store across a beat's dream pass and executor (hngh records run-1 per store); per-launch store fix launch_store() landed a1d9b26 2026-09-11 in lib/launch-session.sh, verified live same day; no open work remains	session:opencode-executor	docs/research/2026-09-14-fail-20260910-overnight-bridge-refused-2026-09-06-routed-system-network-down.md	2026-09-14	support: in-source refusal mechanism documented at lib/launch-session.sh lines 64-73; fix commit a1d9b26 dated 2026-09-11 predates this disposition; no unread queue row remains for the identity	oppose: residual set -u positional-loss path could re-produce the class, but it is comment-guarded and was caught live in the 2026-09-11 bili-ocgo verification run	
narrative-structure-styles	killed	killed -- Findings rely on non-existent kernel functions and unverified metrics; methodological claims are fabricated, rendering the record invalid.	model:unsloth:unsloth/Qwen3.8-27B-GGUF	/home/bricker/Projects/etc/hngh/docs/research/2026-09-13-narrative-structure-styles.md	2026-09-14	To conduct a supportive review pass on the crystallized document `2026-09-13-narrative-structure-styles.md`, I must verify whether the claimed findings (specifi	**Adversarial Review: `narrative-structure-styles`**	
patrol-20260912-email-send-failed	parked	parked -- Analysis is invalid due to date mismatch (Aug logs vs Sept alert) and unsupported negative claims; meta-finding on instrumentation gap is valid but requires re-verification.	model:unsloth:unsloth/Qwen3.8-27B-GGUF	/home/bricker/Projects/etc/hngh/docs/research/2026-09-14-patrol-20260912-email-send-failed.md	2026-09-14	# Supportive Review Pass: patrol-20260912-email-send-failed	### Adversarial Review Pass: patrol-20260912-email-send-failed	
patrol-20260912-handoffs-bad-execution	parked	parked -- The findings are structurally sound and consistent with all related docs, but the core mechanism (budget exhaustion) is unverified as an observed incident, and the closing guardrail is documented as a pattern but not verified as implemented code; no action should be taken on the line until the incident trace and guardrail config are confirmed.	model:unsloth:unsloth/Qwen3.8-27B-GGUF	/home/bricker/Projects/etc/hngh/docs/research/2026-09-14-patrol-20260912-handoffs-bad-execution.md	2026-09-14	## SUPPORTIVE Review  patrol-20260912-handoffs-bad-execution	## ADVERSARIAL Review  patrol-20260912-handoffs-bad-execution	
fail-20260910-overnight-plan-accept-blocked-2026-09-09-stall-recovery-and-operator-surfaces	killed	killed -- resolved before research: accept-plans.py:344-346 correctly refused auto-accept of the pre-fix draft (step 1 had no Verification line, x2 occurrences, 86400s dedup); the plan was accepted 2026-09-09T15:01:13Z and step 1 audit-closed 2026-09-13T18:40Z with test-model-demote.sh 11/11 PASS; alert has not re-occurred since 2026-09-10T03Z, no guardrail gap	session:opencode-executor	docs/research/2026-09-14-fail-20260910-overnight-plan-accept-blocked-2026-09-09-stall-recovery-and-operator-surfaces.md	2026-09-14	support: acceptance-gate refusal matches the in-source mechanism at accept-plans.py:35,344-346 and the plan header records acceptance 10h before the alert routed	oppose: the 4-day routing latency for a stale alert is a cadence-observation residual, but it is the documented router behavior and no unread duplicate remains
